system:index,frp,.geo,latitude,longitude,cluster
6702,2.35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.15558366150552,20.964216802465863]}",20.964216802465863,85.15558366150552,37
6703,2.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.1591951817099,20.964216802465863]}",20.964216802465863,85.1591951817099,37
6704,1.29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.1628067019143,20.964216802465863]}",20.964216802465863,85.1628067019143,37
6705,1.29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.16641822211868,20.964216802465863]}",20.964216802465863,85.16641822211868,37
6706,2.54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.17002974232308,20.964216802465863]}",20.964216802465863,85.17002974232308,37
6707,2.96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.17364126252747,20.964216802465863]}",20.964216802465863,85.17364126252747,37
6708,2.96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.17725278273184,20.964216802465863]}",20.964216802465863,85.17725278273184,37
6709,2.96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.18086430293624,20.964216802465863]}",20.964216802465863,85.18086430293624,37
6710,0.95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.18808734334502,20.964216802465863]}",20.964216802465863,85.18808734334502,37
6711,0.95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.1916988635494,20.964216802465863]}",20.964216802465863,85.1916988635494,37
6712,0.95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.19531038375379,20.964216802465863]}",20.964216802465863,85.19531038375379,37
6713,3.08,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.99706786912813,20.964216802465863]}",20.964216802465863,85.99706786912813,38
6714,3.08,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.00067938933252,20.964216802465863]}",20.964216802465863,86.00067938933252,38
6715,3.08,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0042909095369,20.964216802465863]}",20.964216802465863,86.0042909095369,38
6716,3.91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.00790242974129,20.964216802465863]}",20.964216802465863,86.00790242974129,38
6717,3.91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0115139499457,20.964216802465863]}",20.964216802465863,86.0115139499457,38
6718,3.91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01512547015008,20.964216802465863]}",20.964216802465863,86.01512547015008,38
6719,2.76,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01873699035445,20.964216802465863]}",20.964216802465863,86.01873699035445,38
6720,2.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.1500519659448,20.960844350244887]}",20.960844350244887,85.1500519659448,37
6721,2.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.15366340470946,20.960844350244887]}",20.960844350244887,85.15366340470946,37
6722,2.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.15727484347414,20.960844350244887]}",20.960844350244887,85.15727484347414,37
6723,2.35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.16088628223882,20.960844350244887]}",20.960844350244887,85.16088628223882,37
6724,1.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.1644977210035,20.960844350244887]}",20.960844350244887,85.1644977210035,37
6725,2.54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.16810915976818,20.960844350244887]}",20.960844350244887,85.16810915976818,37
6726,2.96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.17172059853284,20.960844350244887]}",20.960844350244887,85.17172059853284,37
6727,2.96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.17533203729752,20.960844350244887]}",20.960844350244887,85.17533203729752,37
6728,2.96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.1789434760622,20.960844350244887]}",20.960844350244887,85.1789434760622,37
6729,0.95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.18616635359156,20.960844350244887]}",20.960844350244887,85.18616635359156,37
6730,0.95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.18977779235624,20.960844350244887]}",20.960844350244887,85.18977779235624,37
6731,0.95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.1933892311209,20.960844350244887]}",20.960844350244887,85.1933892311209,37
6732,2.72,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.00596295317318,20.960844350244887]}",20.960844350244887,86.00596295317318,38
6733,2.72,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.00957439193787,20.960844350244887]}",20.960844350244887,86.00957439193787,38
6734,2.72,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01318583070254,20.960844350244887]}",20.960844350244887,86.01318583070254,38
6735,1.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.16257760154392,20.95747189802391]}",20.95747189802391,85.16257760154392,37
6736,1.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.16618895888506,20.95747189802391]}",20.95747189802391,85.16618895888506,37
6737,1.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.16980031622622,20.95747189802391]}",20.95747189802391,85.16980031622622,37
6738,0.95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.1842457455908,20.95747189802391]}",20.95747189802391,85.1842457455908,37
6739,0.95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.18785710293196,20.95747189802391]}",20.95747189802391,85.18785710293196,37
6740,0.95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.19146846027309,20.95747189802391]}",20.95747189802391,85.19146846027309,37
6741,2.23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.04542046748273,20.954099445802935]}",20.954099445802935,86.04542046748273,38
6742,2.23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.04903174341655,20.954099445802935]}",20.954099445802935,86.04903174341655,38
6743,2.23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.05264301935034,20.954099445802935]}",20.954099445802935,86.05264301935034,38
6744,2.23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.04348117038175,20.950726993581966]}",20.950726993581966,86.04348117038175,38
6745,2.23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0470923649244,20.950726993581966]}",20.950726993581966,86.0470923649244,38
6746,2.23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.05070355946704,20.950726993581966]}",20.950726993581966,86.05070355946704,38
6747,2.23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.04154225878298,20.94735454136099]}",20.94735454136099,86.04154225878298,38
6748,2.23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.04515337195063,20.94735454136099]}",20.94735454136099,86.04515337195063,38
6749,2.23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.04876448511828,20.94735454136099]}",20.94735454136099,86.04876448511828,38
6750,1.12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.05404785988232,20.943982089140015]}",20.943982089140015,86.05404785988232,38
6751,2.88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.05765889169116,20.943982089140015]}",20.943982089140015,86.05765889169116,38
6752,2.88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0612699235,20.943982089140015]}",20.943982089140015,86.0612699235,38
6753,2.88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.06488095530887,20.943982089140015]}",20.943982089140015,86.06488095530887,38
6754,1.12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0684919871177,20.943982089140015]}",20.943982089140015,86.0684919871177,38
6755,1.12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.05210939379896,20.940609636919042]}",20.940609636919042,86.05210939379896,38
6756,2.88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.05572034426517,20.940609636919042]}",20.940609636919042,86.05572034426517,38
6757,2.88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.05933129473138,20.940609636919042]}",20.940609636919042,86.05933129473138,38
6758,2.88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.06294224519759,20.940609636919042]}",20.940609636919042,86.06294224519759,38
6759,1.12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.06655319566381,20.940609636919042]}",20.940609636919042,86.06655319566381,38
6760,0.91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.05017131316403,20.937237184698066]}",20.937237184698066,86.05017131316403,38
6761,2.88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.05378218230379,20.937237184698066]}",20.937237184698066,86.05378218230379,38
6762,2.88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.05739305144355,20.937237184698066]}",20.937237184698066,86.05739305144355,38
6763,2.88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0610039205833,20.937237184698066]}",20.937237184698066,86.0610039205833,38
6764,1.12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.06461478972307,20.937237184698066]}",20.937237184698066,86.06461478972307,38
6765,1.12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.05545519359704,20.933864732477094]}",20.933864732477094,86.05545519359704,38
6766,1.12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.05906598142651,20.933864732477094]}",20.933864732477094,86.05906598142651,38
6767,1.12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.06267676925599,20.933864732477094]}",20.933864732477094,86.06267676925599,38
6768,1.29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.97986600918831,20.890022853604428]}",20.890022853604428,84.97986600918831,37
6769,1.29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.98347574145505,20.890022853604428]}",20.890022853604428,84.98347574145505,37
6770,1.29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.97795713883679,20.886650401383456]}",20.886650401383456,84.97795713883679,37
6771,1.29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.98156679001947,20.886650401383456]}",20.886650401383456,84.98156679001947,37
6772,1.29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.97604864863659,20.88327794916248]}",20.88327794916248,84.97604864863659,37
6773,1.29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.9796582187514,20.88327794916248]}",20.88327794916248,84.9796582187514,37
6774,0.56,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.98646471859621,20.869788140278583]}",20.869788140278583,84.98646471859621,37
6775,0.56,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.9900739646009,20.869788140278583]}",20.869788140278583,84.9900739646009,37
6776,0.56,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.99368321060557,20.869788140278583]}",20.869788140278583,84.99368321060557,37
6777,0.56,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.98455772363455,20.86641568805761]}",20.86641568805761,84.98455772363455,37
6778,0.56,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.98816688865206,20.86641568805761]}",20.86641568805761,84.98816688865206,37
6779,1.62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.99177605366957,20.86641568805761]}",20.86641568805761,84.99177605366957,37
6780,1.62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.99538521868706,20.86641568805761]}",20.86641568805761,84.99538521868706,37
6781,1.62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.99899438370458,20.86641568805761]}",20.86641568805761,84.99899438370458,37
6782,1.62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.00260354872208,20.86641568805761]}",20.86641568805761,85.00260354872208,37
6783,0.56,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.98265110867209,20.863043235836635]}",20.863043235836635,84.98265110867209,37
6784,0.56,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.98626019271855,20.863043235836635]}",20.863043235836635,84.98626019271855,37
6785,1.62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.989869276765,20.863043235836635]}",20.863043235836635,84.989869276765,37
6786,1.62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.99347836081147,20.863043235836635]}",20.863043235836635,84.99347836081147,37
6787,1.62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.99708744485794,20.863043235836635]}",20.863043235836635,84.99708744485794,37
6788,1.62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.00069652890441,20.863043235836635]}",20.863043235836635,85.00069652890441,37
6789,0.56,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.98435387676156,20.85967078361566]}",20.85967078361566,84.98435387676156,37
6790,1.62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.98796287985311,20.85967078361566]}",20.85967078361566,84.98796287985311,37
6791,1.62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.99157188294467,20.85967078361566]}",20.85967078361566,84.99157188294467,37
6792,1.62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.99518088603624,20.85967078361566]}",20.85967078361566,84.99518088603624,37
6793,1.62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.9987898891278,20.85967078361566]}",20.85967078361566,84.9987898891278,37
6794,2.04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.25525133661355,20.80908400030105]}",20.80908400030105,85.25525133661355,37
6795,3.38,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.2588591273168,20.80908400030105]}",20.80908400030105,85.2588591273168,37
6796,3.38,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.26246691802004,20.80908400030105]}",20.80908400030105,85.26246691802004,37
6797,1.68,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.2660747087233,20.80908400030105]}",20.80908400030105,85.2660747087233,37
6798,2.04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.25334439716733,20.805711548080076]}",20.805711548080076,85.25334439716733,37
6799,3.38,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.25695210717363,20.805711548080076]}",20.805711548080076,85.25695210717363,37
6800,3.38,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.26055981717992,20.805711548080076]}",20.805711548080076,85.26055981717992,37
6801,1.68,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.26416752718623,20.805711548080076]}",20.805711548080076,85.26416752718623,37
6802,2.04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.25143783837672,20.8023390958591]}",20.8023390958591,85.25143783837672,37
6803,3.38,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.2550454677022,20.8023390958591]}",20.8023390958591,85.2550454677022,37
6804,3.38,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.25865309702765,20.8023390958591]}",20.8023390958591,85.25865309702765,37
6805,1.68,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.26226072635312,20.8023390958591]}",20.8023390958591,85.26226072635312,37
6806,2.47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.26586835567856,20.8023390958591]}",20.8023390958591,85.26586835567856,37
6807,3.47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.25313920886374,20.798966643638124]}",20.798966643638124,85.25313920886374,37
6808,3.47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.25674675752447,20.798966643638124]}",20.798966643638124,85.25674675752447,37
6809,3.47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.26035430618519,20.798966643638124]}",20.798966643638124,85.26035430618519,37
6810,2.47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.26396185484593,20.798966643638124]}",20.798966643638124,85.26396185484593,37
6811,3.26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.25123333061954,20.795594191417152]}",20.795594191417152,85.25123333061954,37
6812,3.26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.25484079863163,20.795594191417152]}",20.795594191417152,85.25484079863163,37
6813,3.26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.25844826664374,20.795594191417152]}",20.795594191417152,85.25844826664374,37
6814,2.47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.26205573465586,20.795594191417152]}",20.795594191417152,85.26205573465586,37
